platform,username,date,url,likes,retweets,comments,views,content
"x","@vanhoatienrong","Mar 31, 2025 · 12:05 PM UTC","https://nitter.net/vanhoatienrong/status/1906679138569830511#m",0,0,0,58,"VĂN LANG CHIẾN SỰ I PHẦN 37.1 Đây nói về nơi đồng hoang gò vắng, những cái xác trần truồng đã sình lên bốc mùi hôi thối, không phải là xác của binh lính tử nạn mà là những xác đàn bà phụ nữ. Đó là vợ lớn, vợ nhỏ, dâu lớn, dâu nhỏ của cha con Hữu Tài, gieo cái mầm bất chính, để rồi gặt hái cái quả tàn bạo của quân xâm lược. Chúng xài chán xài chê, rồi ném ra cho binh lính hảm hiếp cuối cùng là vứt xác nơi gò vắng gò hoang cho kiến xơi quạ mổ. Chu Công Minh nhìn thấy cảnh quan tướng thưởng thức món ngon, xài gái đẹp vô cùng thích thú. Mơ tưởng đến ngày làm chủ nước Nam tha hồ mà hưởng món ngon vật lạ, nhất là những nàng con gái hơi hới xuân xanh, như thành Tây Dương Châu đây của ngon vật lạ, đồ cổ, vàng bạc châu báu nhiều vô số kể. Các quan tướng giặc Ân chiếm được thành Tây Dương như mèo gặp mâm cỗ, như chuột sa hũ nếp, một sức mà ăn mà xài mà vơ mà vét. Nhưng người được nhiều nhất chính là Chủ Soái Chu Công Minh cả kho những chiếc hòm rương đựng đầy ắp ngọc ngà châu báu, vàng ròng, bạc nén, trân châu, kim cương. Chúng vơ vét thỏa thê, ăn uống no say canh gác có vẻ lơ đễnh, chúng nghĩ quân Văn Lang thua thê thảm, thiệt mạng ước lượng hơn 7 vạn quân lấy đâu ra lực lượng nhanh chóng đối đầu với chúng, khi chiến trường đang nổ ra đều khắp từ Tây cho đến Đông. Ánh bình minh ửng hồng ló dạng chiếu lấp lánh trên những vòm cây ngọn cỏ khắp nẻo quê hương. Không biết từ bao giờ quân Văn Lang đã bao vây thành Tây Dương Châu đông như kiến, gươm, đao, giáo, mác trùng trùng điệp điệp. Binh lính giặc Ân như không tin ở đôi mắt mình cố lấy tay dụi dụi vào đôi mắt, nhưng đây là sự thật. Quân reo dậy đất chiêng trống dậy Trời không hiểu quân Văn Lang ở đâu mà chui ra nhanh thế. Nói về Chu Công Minh từ khi nhìn thấy vàng bạc châu báu đến hoa cả mắt, thời ngũ không được, mơ đến cảnh thống trị dân Nam sướng cả người. Chừng nghe quân Văn Lang kéo đến chiêng trống nổi dậy ầm ầm, thời kinh hoảng hỏi: Chuyện gì thế? Chuyện gì thế? Binh lính thưa: Bẩm Chủ Soái, quân Nam bao vây thành Tây Dương và sắp tấn công chúng ta. Chu Công Minh nói: Cái gì? Cái gì? Chu Công Minh với bộ dạng, quần đùi áo lót, đầu tóc rối tung lao nhanh lên thành. Nhìn thấy quân Nam trùng trùng điệp điệp như sắp tấn công vào thành, thời thét lớn: Tất cả vào vị trí chiến đấu. Binh lính có tên ngơ ngác, không hiểu người ra lệnh đó là ai, có thằng chửi không hiểu thằng đầu trộm đuôi cướp nào mà lớn lối như thế. Đến khi phát hiện ra Chủ Soái thời sợ lưng cả mật, sợ thời sợ nhưng cũng phải bụm miệng cười, nếu không Chủ Soái phát hiện được thời không còn cái đầu để mà ăn cơm. Lấy lại bình tỉnh Chu Công Minh vội vã về phòng nai nịt giáp mão gọn gàng, gươm giáo chỉnh tề lên thành quan sát địch thủ, ước lượng hơn 7 vạn quân, thời cười ha hả: Tưởng đâu là ghê gớm lắm, chẳng qua cũng là lũ ếch nhái đông thêm mà thôi, vừa rồi ta chỉ cần một mẹo nhỏ cũng đủ đưa chúng vào cõi chết hơn 7 nghìn quân. Không hiểu đây là cánh quân nào mà tới nhanh như thế. Hồ Thế Gia nói: Bẩm Chủ Soái chúng ta cần viện binh thêm 5 vạn quân, chờ cho chúng công thành mệt mỏi, trong đánh ra ngoài đánh vô mà làm thịt chúng, hơn nữa chúng ta chiếm được thành Tây Dương Châu cũng đã mất hơn 3 vạn. Chu Công Minh nghe cũng phải liền viết mật thư chờ trời tối cho người đến huyện Phù Thát dâng lên cho Ngạc Sùng Cảnh. Quân Văn Lang không những phong tỏa cung thành mà còn phong tỏa cả thông tin liên lạc của chúng, càng lúc càng siết chặt vòng vây. Chu Công Minh họp các tướng lại nói: Thành Tây Dương Châu tuy thấp, lại không được kiên cố, nhưng nhờ quân ta đã rèn luyện nhiều năm công thành giữ thành, tạm thời quân địch chẳng làm gì ta được. Xét về một thắng một thua ta có năm cái lợi. 1: Là lương thực dồi dào dùng cho nửa năm cũng chưa hết. 2: Là ta có thành trì một chọi ba vẫn còn thừa sức. 3: Tướng lĩnh đủ tài để đối phó. 4: Là ta vẫn còn 9 vạn quân. 5: Là về mặt hậu thuẫn quân ta còn rất mạnh. Nếu địch hơn ta gấp 5 lần, thời ta cố thủ thành chờ quân tiếp viện hoặc tùy cơ ứng biến. Nói về Thục Mân, Thục Cương làm theo kế sách chỉ đạo của Diệp Lang, dẫn 4 vạn quân tới huyện Hà Giang, rừng Hà Lâm kết hợp với quân Mường Thái, quân Lô Gô, quân Văn Quang tổng cộng hơn 7 vạn quân, tức tốc trong đêm đến bao vây thành Tây Dương Châu, đến khi gần sáng thời đánh trống, dộng chiêng ầm ĩ uy hiếp tinh thần quân giặc. Chờ đợi lệnh tiếp theo của Diệp Lang, Thục Mân đang thúc quân vây chặt phong tỏa thành Tây Dương Châu mỗi lúc một thêm kiên cố. Thời có người đem mật thơ đến, người ấy không ai khác hơn là Thục Chăm mà ai cũng nghỉ là mất mạng trong thành Tây Dương Châu rồi. Thục Mân vừa thấy Thục Chăm tưởng mình hoa mắt, nhưng sau đó thời mừng rỡ reo lên: Anh Thục Chăm đây mà, em cứ tưởng là anh đã chết. Thục Mân, Thục Cương, Thục Chăm ba anh em rơi nước mắt. Thục Chăm kể lại đầu đuôi sự việc thất thủ thành Tây Dương Châu cho các quan tướng cùng nghe, ai nấy cũng căm hận cha con Hửu Tài, vì tình hình khẩn cấp không cho phép nói chuyện tư riêng thêm nữa. Thục Chăm liền lấy bức mật thư do Diệp Lang gởi cho Thục Mân, nội dung mật thơ như sau: Quân giặc thấy ta bao vây thành Tây Dương Châu, quân số không đông hơn chúng vì thế chúng sẽ thực hiện âm mưu táo bạo tiêu diệt chúng ta, vì thế chúng sẽ cho người về doanh trại tổng tư lệnh đóng tại Phù Thát cầu viện binh lên Ngạc Sùng Cảnh, âm thầm dẩn quân phục kích cách thành Tây Dương Châu không xa. Chúng chờ cho quân ta công thành mệt mỏi, bất ngờ kéo đến tấn công, kết hợp trong đánh ra ngoài đánh vô, kẹp quân ta vào giữa để tiêu diệt vì thế chúng ta cần nới vành đai kiểm soát để cho chúng thực hiện âm mưu, theo dõi phát hiện nhưng không biết. Ta dùng phương pháp khiêu chiến, khích tướng gây sự làm cho đối phương phải ra đánh tiêu diệt lần chúng. Thục Mân tướng quân trao kiếm lệnh lại cho Thục Chăm tướng quân: Tất cả theo lệnh Thục Chăm tướng quân. Nhận Kiếm lệnh xong Thục Chăm nói: Chu Công Minh không có gì đáng ngại nhưng Hồ Thế Gia lại khác, là con cáo già lắm mưu nhiều kế tùy theo tình hình diễn biến mà kế sách cũng được thay đổi. Nếu giặc thực hiện đúng kế sách âm mưu của giặc thời trong thành đánh ra, ngoài thành đánh vô kẹp quân ta vào giữa mà tiêu diệt, quân trong thành không bao giờ xuất hết ra mà chỉ xuất hơn nữa quân là cùng. Có thể 5 vạn quân xuất trận, 4 vạn quân thủ thành, khi nào chúng để cho chúng ta chiếm lấy, công và thủ của chúng đều kín mít. Vì thế chúng ta chỉ làm theo sự chỉ đạo của Đức Tôn Vương mà làm. Thục Chăm nói: Giặc cứ nghỉ chúng ta kéo đến là để công phá thành tiêu diệt chúng bảo vệ yếu huyệt Tây Bắc Văn Lang, dù phải hi sinh bao nhiêu chúng ta vẫn cứ làm. Vì thế chúng sẽ giăng bẫy tiêu diệt chúng ta, khi chúng ta đi đúng con đường chúng nghỉ. Trong binh pháp việc công thành là hạ sách tốn kém rất nhiều, hao binh tổn tướng, giặc một ta ba cũng khó mà thắng chúng, huống chi quân ta ít khi tập công thành thời thiệt hại càng lớn lao hơn nữa. Vì vậy tiêu diệt địch chỉ còn cách là khiêu chiến với chúng, một kế sách mà chúng ít nghĩ tới. Thục Chăm hỏi: Có tướng nào ra trận đầu không? Có một tướng nhanh chóng đứng dậy nói: Bẩm Chủ Soái thuộc hạ xin đánh trận đầu. Thục Chăm dặn: Không thắng mà giã thua. Tuân lệnh. Vị ấy không ai khác hơn là Lô Gô tướng quân, Lô Gô tướng quân dẩn 3 nghìn binh áp sát cổng thành khiêu chiến chửi rủa ầm ĩ: Chu Công Minh nhờ Hữu Tài làm phản mới chiếm được thành chớ tài cán chi, Chu Công Minh chỉ là phường chuột rúc luôn lẩn trốn trong hang là con heo ngu đần, con bò đần độn, nhờ may mắn chứ tài cán chi. Ra gặp ông thời coi như về chầu âm phủ, có giỏi thì ra đây đấu với ta mới rõ mặt anh hùng hảo hán, đồ loài hèn nhát, loài hèn nhát. Nói về Chu Công Minh, thấy quân Văn Lang không tấn công thành mà chuyển sang khiêu chiến thời thấy làm lạ nghỉ: Quân Nam có mưu đồ gì chăng? Hồ tướng quân nghĩ xem có gì ẩn kế bên trong? Hồ Thế Gia nói: Không có chi là lạ cả vì chúng hiểu ta có hơn 9 vạn quân thủ thành dù cho chúng có 20 vạn quân cũng không làm chi nỗi, huống hồ chi quân Văn Lang ước lượng trên dưới 7 vạn quân là cùng. Thời chọn con đường khiêu chiến là giải pháp thích hợp nhất, có lẽ chúng xem thường nhân tài của ta, không có người đối địch lại chúng, khiêu chiến là giải pháp tốt nhất chúng cho là tiêu diệt được chúng ta. Lâm Phát Nhì nổi nóng quát tháo: Mẹ kiếp đồ chó má mà vuốt râu hùm, sao ta không xông ra tiêu diệt sạch chúng đi cho rồi, cần chi phải đợi đến khiêu chiến hay viện binh. Quân Văn Lang chửi rủa mỗi lúc một khó chịu. Lâm Phát Nhì chịu hết nỗi xin ra trận: Bẩm Chủ Soái đường nào chúng ta cũng tiêu diệt chúng, để thuộc hạ ra giết chúng cho rồi. Chu Công Minh cũng nghỉ như vậy liền để cho Lâm Phát Nhì ra trận. Lâm Phát Nhất, Lâm Phát Nhì là người thô lỗ nóng nảy, Lâm Phát Nhì được lệnh mở cổng thành dẩn 3 nghìn quân, đầu đội Kim Khôi, mình mang giáp sắt, cỡi con ngựa Hoàng Long cao to vàng sậm, tay cầm đại Đao nặng tới 60 cân, vẻ mặt hầm hầm như muốn ăn tươi nuốt sống địch thủ. Vừa chạm mặt Lâm Phát Nhì. Lô Gô nói: Có thế chứ, có đâu như con rùa rụt cổ. Thơ rằng: Lũ giặc các ngươi chớ hung hăng Gặp ta đầu rụng, chết ngã lăng Ta đã hỏi rồi, Đao ta nói Thèm thịt giặc Ân, nuốt vạn thằng Này tên xâm lược, mau quỳ xuống Ta cho còn xác, chết có ăn Bằng không ta chém, làm muôn mảnh Hồn người chết khiếp, ngục hằng hằng Lâm Phát Nhì tức muốn trào máu họng thét lớn giục ngựa xông lên chém nhầu Lô Gô. Lô Gô nào chịu kém múa Đao chống trả, binh khí chạm nhau đinh tai nhức óc, Đao gào Đao thét nghe mà nổi da gà sởn da ốc, người ngựa đảo lộn xoay tròn như chong chóng, chớp mắt đã có hơn 50 hiệp. Lô Gô giã bại thua chạy. Lâm Phát Nhì sợ xổng mất con mồi béo bở rượt đuổi tới tấp, không ngờ Lô Gô thình lình đảo ngược trường Đao nhanh như tia chớp chém đối thủ một Đao sấm sét, tướng giặc đỡ không kịp liền trúng một Đao chết tốt. Quân Nam thắng thế xông lên như cọp xơi dê, tha hồ mà đâm mà chém. Lâm Phát Nhất đưa 3 nghìn quân tiếp ứng mà không được vì Văn Quang tướng quân đưa quân ngăn cản chận đầu. Thấy Lâm Phát Nhì tử nạn. Lâm Phát Nhất như con thú cuồng điên lao ngựa xông vào chém Văn Quang xối xả, thế là hai con hổ vồ nhau chí tử. Quân Văn Lang dũng mãnh như đàn sư tử quật ngã đàn dê, quân Ân bật ngửa ngã đổ chổng kềnh, quân Nam thắng thế xông lên đạp càn, chém thôi là chém, Đao Kiếm xối xả trút xuống như mưa. Chu Công Minh tức quá dẩn binh hùng tướng mạnh ra nghinh chiến. Văn Quang thấy quân Ân túa ra đông như kiến, thời có ý rút lui liền dồn sức vào cánh tay đánh liền mấy thương như sấm sét Lâm Phát Nhất xính xáng Văn Quang bồi thêm một thương nữa, quày ngựa chạy dài miệng hô rút. Lâm Phát Nhất không dám rượt theo sợ mắc mưu kẻ địch liền thu quân trở lại. Thục Chăm thấy Chu Công Minh điều binh khiển tướng ra trận, nào chịu kém đối thủ liền điều binh khiển tướng đối mặt với quân thù. Chu Công Minh hỏi: Các tướng có biết tướng cầm đầu của quân Nam là ai không? Ôn Gia Hầu nói: Cần gì biết chúng là ai cứ đưa chúng về âm phủ, cần gì biết đến tên họ cho mệt. Thục Chăm nhìn thấy bộ sọ đầu não quân thù, nghỉ đến 7 vạn quân vùi chôn dưới bàn tay của chúng, thời lòng căm thù sôi lên sùng sục hỏi: Có tướng nào ra trận không? Mường Thái tướng quân nói: Bẩm chủ tướng để tôi ra trận khiêu chiến với chúng. Thục Chăm nói: Tướng quân hết sức cẩn thận. Tuân lệnh. Mường Thái tướng quân liền dẩn 3 nghìn quân ra trận đối mặt với quân thù hét lớn: Lũ chó săn giặc Ân mau ra đây lạy ông cố tổ lũ mày may ra ta còn để cho cái mạng toàn thây, bằng không ta băm lũ ngươi như băm thịt cá. Bởi lời nói xấc xược hỗn láo vô lễ kiêu căng ngạo mạn, Ôn Gia Hầu tức quá chịu không nỗi liền nói: Bẩm Chủ Soái để thằng nhãi này cho tôi, chiến này tôi phải lấy đầu cho bằng được cái thằng hỗn láo nầy. Làm giảm bớt nhuệ khí phách lối hung hăng của chúng, chúng biết thế nào là lợi hại của quân ta. Ôn Gia Hầu cỡi con ngựa Xích Long Câu cao to. Chỉ cần nghe tiếng hí của nó cũng đủ làm khiếp đảm mọi người. Ôn Gia Hầu đầu đội kim khôi, mình mang giáp đồng, tay cầm đại đao to lớn nặng hơn 80 cân. Có sức mạnh kinh người ít người địch nổi, dẫn 3 nghìn quân phi ngựa rồm rộp hùng hùng hổ hổ tiến ra. Chỉ tướng quân Mường Thái, thét như sấm nổ: Nay là ngày giỗ của ngươi xem đây. Tức thời người ngựa lao tới chém một đao, với chiêu Đại Bàng Xé Mây Bắt Hổ cuồng phong nổi dậy ù ù, cát bay đá chạy cây cối ngả nghiêng. Mường Thái tướng quân biết mình đỡ không nổi bình tĩnh né qua một bên. Ôn Gia Hầu chém hụt tức giận thét lớn: Chết nầy. Tức thời một chiêu ác đao nữa được tung ra, với chiêu Xuyên Sơn Phá Thạch. Đao Pháp gầm thét đến kinh người. Mường Thái tướng quân chỉ còn chờ chết. Bỗng có tiếng quát như sấm nổi lên: Xem đao của ta đây. Ầm ầm đinh tai nhức óc. Thục Cương dội ngược, còn Ôn Gia Hầu ê cả tay. Nói về Thục Cương nhìn thấy Ôn Gia Hầu Thần dũng như vậy, biết Mường Thái tướng quân không phải là đối thủ, e sợ chết ngay chiêu đầu vừa rồi, liền phi ngựa ra tiếp ứng. Không ngờ đường đao của Ôn Gia Hầu uy lực khủng khiếp hất Thục Cương cả người lẫn ngựa dội ngược ra sau ba bốn bước. Thục Cương kinh hoảng. Ôn Gia Hầu tức quá gầm thét đến rợn người: Ta chấp cả hai. Thục Cương nghỉ không thi triển tuyệt chiêu tất cả bình sanh, thời khó mà hạ gục được đối phương liền vận công tối đa thi triển bốn chiêu tuyệt kỹ Vân – Lôi – Phong – Vũ. Thục Cương thét lớn: Nạp mạng đây. Ánh đao tuôn ra thành luồng như những đám mây phủ xuống đầu Ôn Gia Hầu. Nói về Mường Thái tướng quân cũng không bỏ lỡ cơ hội, nghỉ: Nếu không sử dụng đến tuyệt chiêu thời khó mà hạ gục được đối thủ. Liền thi triển tuyệt chiêu Cầm Long Sát Thủ, Ngũ Long Đoạt Mệnh rất tiếc với chiêu pháp này nếu người luyện được khí công Tam Hoa Tụ Đỉnh, Ngũ Khí Triều Nguyên chắc chắn là Ôn Gia Hầu toi mạng, với chiêu này trường thương của Mường Thái tướng quân biến thành năm con Đao Long Sát Thủ, nhắm Ôn Gia Hầu sát mạng."
"x","@mimandarin","Mar 19, 2025 · 10:47 AM UTC","https://nitter.net/mimandarin/status/1902310871914737934#m",0,0,0,135,"Bộ ba lào gì cũng tôn trong xã hội VN thế kỷ 21 qua con mắt của vờ tờ vờ 24: phụ nữ nói chung và pn trong độ tuổi sinh sản nói riêng, làng gốm bát tràng và genz."
"x","@AnhTiBi","Mar 9, 2025 · 8:56 AM UTC","https://nitter.net/AnhTiBi/status/1898659265600246160#m",2,0,2,332,"Hỡi các nam thanh nữ tú! Các bạn đã đọc quyển sách ""Muôn kiếp nhân sinh chưa""??? Sách nói về điều gì và tại sao nó lại gây ra một cơn sốt trong một khoảng thời gian như vậy? Mời các bạn cùng lắng nghe phần review của Tèo nhen! #reviewsach #muonkiepnhansinh"
"x","@broadhealt77342","Jan 11, 2025 · 1:53 AM UTC","https://nitter.net/broadhealt77342/status/1877896698812416245#m",1,0,0,70,"BÉO PHÌ–""KẺ THÙ"" THẦM LẶNG CỦA SỨC KHỎE SINH SẢN 💔 Ở phụ nữ: Làm chu kỳ kinh nguyệt không đều. Tăng nguy cơ mắc hội chứng buồng trứng đa nang (PCOS), gây khó thụ thai. 💔 Ở nam giới: Suy giảm chất lượng tinh trùng. Ảnh hưởng đến khả năng cương dương"
"x","@vitv574407","Nov 17, 2024 · 3:19 AM UTC","https://nitter.net/vitv574407/status/1857986922280530257#m",0,0,0,47,"phongkhamdakhoaquangngai.vn/… Nhiều chị em sau sinh ""cô bé"" không còn được hồng hào thon gọn như trước nữa. Đừng lo lắng, hãy tham khảo bài viết dưới đây hoặc liên hệ tới hotline: 0989 932 758 để được bác sĩ tư vấn miễn phí và có cơ hội nhận ƯU ĐÃI nhé!"
"x","@hai_nguyen2585","Nov 9, 2024 · 2:56 AM UTC","https://nitter.net/hai_nguyen2585/status/1855082008810340366#m",3,1,2,304,"LÀNG NỦ ĐÃ HỒI SINH ✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️ Người dân Làng Nủ hạnh phúc, ngỡ như là mơ khi bước chân lên căn nhà mẫu đầu tiên “Bước chân lên đây tưởng mình đang nằm mơ hay thế nào. Nhìn nhà đẹp, đúng phong cách của người Tày.” Bà Hoàng Thị Đạt, Người dân Thôn Làng Nủ, xã Phúc Khánh, Bảo Yên, Lào Cai chia sẻ với phóng viên Chuyển động 24h. Dự án tái định cư thôn Làng Nủ được tài trợ bởi Quỹ Tấm Lòng Việt Đài truyền Việt Nam. Với quy mô giai đoạn I khoảng 10 ha, sắp xếp được khoảng 40 nhà dân. Kể từ khi nhận bàn giao mặt bằng, hơn 300 cán bộ, người lao động Binh Đoàn 12, Bộ Quốc Phòng đã làm việc ngày đêm để đảm bảo tiến độ. Đến nay, 1 căn nhà mẫu đã hoàn thành, cùng với đó rất nhiều ngôi nhà khác đã được cất nóc. Dự kiến cuối tháng 12 năm nay, một “Làng Nủ hạnh phúc” mới sẽ chính thức hình thành, đảm bảo cho người dân sinh sống ổn định, lâu dài."
"x","@LeTan1981","Nov 3, 2024 · 1:27 PM UTC","https://nitter.net/LeTan1981/status/1853066429198901435#m",2,0,0,74,"Thực sự là kỳ diệu. Chúc mừng Em bé. Cám ơn đội ngũ y bác sỹ bệnh viện Bạch Mai. Luôn có phép màu trong cuộc sống. thanhnien.vn/co-be-lang-nu-d…"
"x","@XUANDUNGNGUYEN6","Nov 2, 2024 · 2:29 AM UTC","https://nitter.net/XUANDUNGNGUYEN6/status/1852538612866511143#m",0,0,0,6,"Cô bé Làng Nủ đã hồi sinh kỳ diệu sau 50 ngày tại Bệnh viện Bạch Mai piped.video/6tROCw6lrA0?si=Obr6… via @YouTube"
"x","@tulippi_","Oct 25, 2024 · 1:47 PM UTC","https://nitter.net/tulippi_/status/1849809996365824377#m",3,0,1,413,"nghệ sĩ nữ phốt nhỏ thì thành to, phốt to thì chất vấn nhân sinh đạo đức loài người, nhưng nghệ sĩ nam thì luôn được cho cơ hội, được lắng nghe, được vỗ về bao dung, xem bất cứ gì và thích bất cứ nền giải trí nào nó đều đúng cái cái bổn này mà soạn"
"x","@Ninh_QN91","Oct 19, 2024 · 3:48 PM UTC","https://nitter.net/Ninh_QN91/status/1847666048105140418#m",1,0,0,120,"Team Ninh còn đang bán cafe rang mộc Đà lạt, các sản phẩm của moshav như yến nhung hươu, dầu gió & các sản phẩm của từ nhàu như kem đánh răng, dung dịch vệ sinh phụ nữ của Adeva & bánh hỏi, bún rau củ, bún khoai lang, nui của Vidata & cafe gói Plateau..Yến muốn dùng thử loại nào?"
"x","@EruditeRisk","Sep 25, 2024 · 11:25 AM UTC","https://nitter.net/EruditeRisk/status/1838902533772763307#m",0,0,0,14,"Recovery and sustainable rebuilding in Nu village post-storms and floods hinge on community support and innovative strategies. vtv.vn/doi-song/phuc-hoi-sin…"
"x","@ThanhPhoSaiGon","Sep 16, 2024 · 6:52 AM UTC","https://nitter.net/ThanhPhoSaiGon/status/1835572334654304538#m",11,0,1,1080,"THƯƠNG TÂM QUÁ!… Nỗi xúc động vô vàn... Tôi đã khóc khi chụp tấm ảnh này: Chú trâu hồi sinh kỳ diệu sau 3 ngày chìm trong lũ bùn Làng Nủ Là một trong những phóng viên có mặt ở hiện trường đầu tiên, ghi lại rất nhiều hình ảnh từ hiện trường ở thôn Làng Nủ nhưng tôi không vượt qua những gì mình chứng kiến, những thứ ghi lại trong ống kính khiến tôi đau đớn vô cùng... Thương cho những bà con nơi đây... Khi chụp thấy chú trâu nằm đấy, nhiều người trong đoàn nói nó đã chết, khi xe lướt qua nó, xuống xe tôi quay lại để ghi lại những hình ảnh của nó, và rồi nó được giải cứu, khi chụp ảnh tôi thấy đôi mắt nó ngân ngấn lệ, nó khóc vì cả nhà chủ nó đã chết hết, chỉ còn mỗi một cháu bé 6 tuổi nhập viện vì bùn đã tràn vào phổi... tôi đã khóc khi chụp bức ảnh này. HỮU KHOA 8 SÀI GÒN"
"x","@tuanfnbag","Sep 15, 2024 · 3:51 AM UTC","https://nitter.net/tuanfnbag/status/1835164517195727265#m",8,0,1,1739,"#iKNOW HỒI SINH Ở LÀNG NỦ Tôi đã khóc khi chụp tấm ảnh này: Chú trâu 🐃 hồi sinh kỳ diệu sau 3 ngày chìm trong lũ bùn Làng Nủ. Là một trong những phóng viên có mặt ở hiện trường đầu tiên, ghi lại rất nhiều hình ảnh từ hiện trường ở thôn Làng Nủ nhưng tôi không vượt qua những gì mình chứng kiến, những thứ ghi lại trong ống kính khiến tôi đau đớn vô cùng... Khi chụp thấy chú trâu nằm đấy, nhiều người trong đoàn nói nó đã ch..ết, khi xe lướt qua nó, xuống xe tôi quay lại để ghi lại những hình ảnh của nó, và rồi nó được giải cứu, khi chụp ảnh tôi thấy đôi mắt nó ngân ngấn lệ, nó khóc vì cả nhà chủ nó đã ch.ết hết, chỉ còn mỗi một cháu bé 6 tuổi nhập viện vì bùn đã tràn vào ph.ổi... Tôi đã khóc khi chụp bức ảnh này. (Nhật ký một phóng viên)"
"x","@gialam150961","Sep 14, 2024 · 7:35 AM UTC","https://nitter.net/gialam150961/status/1834858569835200775#m",0,0,0,64,"Một con trâu đã hồi sinh vì không ai ngờ nó còn sống ở làng nủ Gia đình mất hết chỉ còn lại em bé"
"x","@trithucvn","Sep 6, 2024 · 3:29 PM UTC","https://nitter.net/trithucvn/status/1832078793306968568#m",0,0,0,159,"Hàng trăm dân làng ở Trịnh Châu, tỉnh Hà Nam, Trung Quốc, đã bao vây một chiếc xe cảnh sát để phản đối việc bắt giữ 2 nữ sinh đại học phát tờ rơi kêu gọi phản đối cưỡng chế thu hồi đất, bồi thường rẻ mạt. trithucvn.co/trung-quoc/tq-2…"
"x","@HHi79218012","Nov 24, 2025 · 7:49 AM UTC","https://nitter.net/HHi79218012/status/1992863098747949517#m",108,13,3,3172,"Tiếng khóc giữa đêm khuya của đại diện người dân Phú Yên sau khi bị xả lũ thủy điện gây tan thương cho ngàn đời sau. Mai sau lịch sử sẽ không quên thời điểm đau thương này! Hừ 😡"
"x","@EchoOfTruthVN","Nov 24, 2025 · 8:28 AM UTC","https://nitter.net/EchoOfTruthVN/status/1992872843223204197#m",175,18,31,19727,"Mạng Người Việt Nam Như Cỏ Rác! Anh em sử dụng trực thăng chở cả tấn đồ lương thực được sao anh em không sử dụng để cứu người??? Nếu Đảng ta không phải chịu trách nhiệm sau khi xả lũ làm chết Dân rất nhiều thì luật pháp việt nam CHỈ ĐÚNG VỚI DÂN NGHÈO??? Odin ở bên này thấy sao nói vậy quen rồi vì luật pháp ở đây không có 331 hay 117 hay phạt 7.5 củ.... #EchOfTruthVN #Vietnamhelp"
"x","@LeTrungTua51417","Nov 24, 2025 · 3:58 PM UTC","https://nitter.net/LeTrungTua51417/status/1992986183237050626#m",1,0,1,1,"Điều lạ là đầu tiên,khi đại họa xảy ra khắp miền Trung đến miền Nam,vẫn xuất hiện những tin là không phải do thủy điện,và nếu buộc phải nhận là lỗi do thủy điện,thì lại trơ tráo“lỗi không tại ai”,và xả lũ“đúng quy trình”."
"x","@tu_do_cho_vn","Nov 23, 2025 · 3:46 PM UTC","https://nitter.net/tu_do_cho_vn/status/1992620695143305710#m",60,14,8,5419,"Xa lũ ở Mỹ khác với Việt cộng như thế nào?"
"x","@letamakita","Nov 24, 2025 · 3:56 PM UTC","https://nitter.net/letamakita/status/1992985695070355967#m",0,0,0,39,"48 giờ không ngủ, bỏ lại ôtô ngang đường, thuê xe máy vượt đèo Cả đang sạt lở, Ngọc Tín hoàn thành hơn 500 km từ TP HCM về Phú Yên cứu mẹ trong lũ. Nguyễn Ngọc Tín, 31 tuổi, kể tối 19/11 mẹ anh gọi điện thoại, giọng lạc đi trong tiếng mưa xối xả: ""Nước lên ngập hết nhà cấp bốn. Mẹ và bà nội đang ngồi trên nóc nhà, đói, khát mà không có cứu trợ"". Vài tiếng sau, anh mất liên lạc hoàn toàn với gia đình. ""Biết sạt lở khắp nơi, nhưng sống chết gì tui cũng phải về"", Tín nói. VnExpress"
"x","@BiMinh021173404","Nov 24, 2025 · 3:22 PM UTC","https://nitter.net/BiMinh021173404/status/1992977248438100457#m",0,0,0,17,"Không xả đợi đến lúc vỡ đập cho dân chết hết à lũ đần"
"x","@grok","Nov 24, 2025 · 3:16 PM UTC","https://nitter.net/grok/status/1992975626803065191#m",0,0,0,16,"Tôi hiểu lo ngại của bạn về số liệu chính thức. Tôi đã kiểm tra từ nhiều nguồn quốc tế như Reuters, BBC, Guardian: Lũ lụt miền Trung Việt Nam tháng 11/2025 gây khoảng 90-91 người chết, chủ yếu ở Đắk Lắk. Về xả lũ thủy điện và kiểm duyệt, có báo cáo từ dân địa phương nhưng chưa có xác nhận độc lập rộng rãi. Tổng hợp video dân quay có thể hữu ích, nhưng cần xác minh để tránh thông tin sai. Bạn có video cụ thể nào để phân tích?"
"x","@hoangthang587","Sep 24, 2025 · 2:09 AM UTC","https://nitter.net/hoangthang587/status/1970672020993253421#m",0,0,0,21,"👉 “Cầu Phong Châu mới khánh thành: Biểu tượng hồi sinh sau thảm kịch sập... piped.video/fBKGX1evUu8?si=7wgk… qua @YouTube"
"x","@molangvntv","Jul 23, 2025 · 9:44 AM UTC","https://nitter.net/molangvntv/status/1947955848048693375#m",0,0,0,106,"Ờ! Sắt cắm xuống bùn … rất chắc … đến khi tự sập như cầu Phong Châu!😆"
